userid age dob_day dob_year dob_month gender tenure friend_count friendships_initiated likes likes_received mobile_likes mobile_likes_received www_likes www_likes_received
1732196 16 25 1997 11 male 33 5 5 4 0 0 0 4 0
1500088 21 6 1992 9 male 549 52 20 5 15 5 12 0 3
1051719 31 30 1982 9 male 111 15 15 3 3 2 1 1 2
2031344 66 5 1947 2 female 297 16 8 0 0 0 0 0 0
1687158 49 20 1964 3 female 538 94 71 51 4 51 2 0 2
1483760 31 20 1982 2 male 482 119 85 0 0 0 0 0 0
2156931 24 23 1989 8 male 815 8 5 5 6 5 6 0 0
1190365 23 1 1990 1 male 102 86 58 16 74 16 52 0 22
1988722 25 28 1988 8 female 419 41 20 0 3 0 0 0 3
2102387 53 28 1960 10 female 1604 36 7 3 5 0 4 3 1
2125196 22 6 1991 4 male 76 0 0 0 0 0 0 0 0
1251734 32 17 1981 3 male 392 11 5 245 129 0 28 245 101
1536672 57 12 1956 2 female 1274 162 69 33 14 27 5 6 9
1848069 29 2 1984 5 male 446 69 39 2 1 0 1 2 0
1246263 29 12 1984 1 female 503 66 29 179 175 178 113 1 62
1695245 48 14 1965 11 female 1453 112 37 1224 257 997 177 227 80
1872892 17 15 1996 3 male 426 146 107 1 2 1 2 0 0
1677591 26 7 1987 12 male 501 97 61 0 3 0 2 0 1
1310106 27 19 1986 8 male 282 28 17 0 0 0 0 0 0
1362487 20 15 1993 11 female 332 188 67 18 0 0 0 18 0
1208063 51 19 1962 3 female 968 48 21 19 77 19 47 0 30
1351707 19 6 1994 11 male 244 181 77 215 29 18 8 197 21
2070446 21 28 1992 11 female 1474 1984 189 685 530 353 280 332 250
2048763 19 28 1994 10 male 45 133 127 219 237 145 159 74 78
2069433 103 15 1910 9 male 1162 128 100 2 1 1 0 1 1
1560837 15 8 1998 2 female 517 83 31 0 5 0 5 0 0
1668511 23 25 1990 7 male 312 150 107 0 0 0 0 0 0
1835827 15 19 1998 8 male 721 1753 1250 13 0 0 0 13 0
1607988 24 23 1989 10 male 538 24 11 151 29 151 28 0 1
1899961 108 28 1905 4 male 832 160 140 126 67 126 53 0 14
2045503 38 13 1975 11 male 148 18 12 2 0 2 0 0 0
1920127 49 7 1964 2 male 1476 131 76 146 59 146 46 0 13
1037691 73 8 1940 2 male 535 22 18 88 11 0 0 88 11
2186016 29 10 1984 3 female 150 32 23 1 2 1 1 0 1
1467166 30 1 1983 9 male 275 146 120 1 26 1 21 0 5
1116101 35 11 1978 1 male 762 68 57 1 1 1 0 0 1
2052384 24 2 1989 4 male 703 119 80 40 0 40 0 0 0
1179702 56 19 1957 6 female 604 90 37 79 84 79 54 0 30
2108934 23 1 1990 2 female 17 1 0 0 0 0 0 0 0
1833332 66 15 1947 4 male 1269 122 48 194 115 0 38 194 77
1351228 31 20 1982 7 female 213 154 61 89 62 89 52 0 10
1555868 37 1 1976 2 female 865 184 138 0 0 0 0 0 0
2181289 23 18 1990 11 female 290 87 61 2 2 2 2 0 0
1665783 31 1 1982 9 female 584 50 29 48 19 24 7 24 12
1768114 53 8 1960 9 male 449 101 83 1 1 1 0 0 1
2088469 80 15 1933 1 male 585 84 13 37 39 33 22 4 17
1268145 26 10 1987 4 male 340 15 8 0 0 0 0 0 0
2133725 24 26 1989 2 male 514 237 162 572 99 532 49 40 50
1302859 59 11 1954 5 female 158 51 12 5 9 0 4 5 5
1295148 34 16 1979 6 male 233 44 29 1 4 0 0 1 4
2047424 59 13 1954 12 male 514 68 42 0 1 0 1 0 0
1857063 53 13 1960 9 male 325 48 27 184 121 0 10 184 111
1406895 34 6 1979 9 male 447 76 46 93 84 93 75 0 9
2113661 18 26 1995 1 male 215 28 21 72 4 12 0 60 4
1407395 51 1 1962 8 female 591 14 2 2 0 2 0 0 0
1915419 29 11 1984 2 male 202 7 7 0 0 0 0 0 0
1386687 24 12 1989 6 male 437 58 50 26 2 22 0 4 2
2024753 63 18 1950 8 male 172 26 10 0 0 0 0 0 0
1480731 50 23 1963 9 female 304 37 25 26 16 0 8 26 8
1053280 41 29 1972 10 male 127 1 0 0 0 0 0 0 0
1795728 19 8 1994 7 male 373 3 1 7 4 7 3 0 1
1317455 43 19 1970 11 male 788 218 155 33 45 33 32 0 13
1860089 22 1 1991 1 male 1600 346 169 1 4 1 4 0 0
1018501 24 1 1989 4 female 368 267 197 910 551 910 344 0 207
1968126 22 3 1991 10 male 510 17 13 0 0 0 0 0 0
1320085 51 1 1962 6 female 87 13 13 2 0 0 0 2 0
1269193 47 4 1966 11 female 677 75 21 519 156 519 113 0 43
1082263 83 3 1930 11 male 674 49 39 1 1 0 1 1 0
1500004 21 17 1992 11 male 43 24 23 10 1 10 0 0 1
1070142 70 7 1943 10 female 1192 52 32 35 7 34 2 1 5
1953546 79 13 1934 6 female 1053 188 91 25 32 0 15 25 17
1203627 29 14 1984 3 female 598 74 30 1 5 1 5 0 0
1429236 23 28 1990 2 male 76 9 7 0 0 0 0 0 0
2124825 43 25 1970 12 male 324 1 1 0 0 0 0 0 0
2154339 14 11 1999 2 female 165 467 243 1244 1124 709 821 535 303
1275605 69 31 1944 1 male 150 24 20 4 1 0 0 4 1
2007387 68 22 1945 2 male 1203 447 227 23 47 23 31 0 16
1165205 96 25 1917 12 male 1365 1210 347 1176 1102 0 51 1176 1051
1302127 15 8 1998 9 male 413 331 209 96 1 75 1 21 0
1083379 18 15 1995 3 female 435 207 87 29 7 29 4 0 3
1773450 18 5 1995 6 female 110 300 246 6 157 6 117 0 40
1514346 35 1 1978 3 male 422 100 62 16 11 3 4 13 7
2103414 47 25 1966 5 male 1239 27 6 10 3 6 1 4 2
1170882 28 8 1985 8 male 720 26 13 5 14 5 11 0 3
2018981 21 22 1992 5 female 269 86 49 5 5 5 2 0 3
2065329 65 8 1948 9 female 652 39 4 0 0 0 0 0 0
1724501 19 5 1994 4 female 654 31 13 0 2 0 2 0 0
1616838 57 21 1956 11 female 1497 51 37 176 213 129 135 47 78
1067788 26 14 1987 6 male 43 44 42 0 0 0 0 0 0
2160960 47 26 1966 3 male 1104 127 61 137 230 137 167 0 63
1728653 51 11 1962 5 male 308 15 8 0 10 0 1 0 9
1648108 20 13 1993 9 male 222 23 17 4 8 0 3 4 5
2003959 50 12 1963 12 female 236 61 28 141 49 57 23 84 26
2043810 18 27 1995 9 male 452 292 265 0 10 0 7 0 3
1820578 27 2 1986 10 female 193 14 6 20 0 20 0 0 0
2046702 25 13 1988 2 male 190 12 10 5 0 5 0 0 0
1371970 35 13 1978 5 female 266 99 47 0 0 0 0 0 0
1342332 18 20 1995 4 male 182 17 11 0 0 0 0 0 0
1973040 26 22 1987 8 female 216 13 9 0 0 0 0 0 0
1004640 27 3 1986 5 male 383 72 48 25 16 0 5 25 11
1568781 108 1 1905 1 male 885 111 90 3 1 3 0 0 1
1184379 103 24 1910 1 male 1132 639 243 26 37 14 22 12 15
1750697 24 2 1989 12 male 674 64 43 0 0 0 0 0 0
1339042 22 4 1991 9 female 81 449 205 28 242 28 132 0 110
1879025 23 16 1990 3 male 606 44 33 10 0 10 0 0 0
1057959 30 2 1983 1 male 277 39 34 4 1 4 1 0 0
2144892 43 5 1970 7 female 185 38 27 20 7 20 1 0 6
1980034 45 12 1968 9 female 298 55 34 3 14 3 14 0 0
2129392 19 19 1994 6 male 13 77 50 251 44 251 36 0 8
1991592 26 1 1987 1 male 324 0 0 0 0 0 0 0 0
1428745 31 9 1982 10 male 600 57 6 0 0 0 0 0 0
1612079 29 25 1984 10 male 339 31 13 2 3 2 3 0 0
1197511 58 7 1955 10 male 283 48 26 110 52 0 15 110 37
1741511 49 18 1964 5 male 427 12 6 5 0 0 0 5 0
1178339 34 5 1979 6 female 194 91 66 56 94 56 82 0 12
1581835 70 15 1943 6 male 139 14 12 4 6 4 5 0 1
1579361 20 5 1993 9 male 200 31 16 0 0 0 0 0 0
1756183 58 15 1955 12 female 78 88 69 1 7 1 7 0 0
1100467 25 18 1988 6 female 437 19 6 0 0 0 0 0 0
1426413 62 28 1951 11 male 393 75 70 51 56 51 45 0 11
1112262 50 27 1963 9 male 662 140 116 23 3 11 3 12 0
1132823 94 25 1919 8 female 2283 1825 333 31 6 2 3 29 3
1511216 25 1 1988 1 female 17 95 38 83 66 83 57 0 9
1931644 18 14 1995 11 female 130 171 149 52 15 0 9 52 6
1259790 18 9 1995 11 female 247 25 14 93 176 85 144 8 32
2079988 65 7 1948 11 male 747 13 11 0 1 0 0 0 1
1367797 79 6 1934 10 female 1510 18 13 1 37 0 14 1 23
1742814 15 29 1998 8 female 625 2825 1281 528 3535 451 3060 77 475
1954671 62 4 1951 1 female 1747 59 20 2 1 2 1 0 0
1805850 19 21 1994 5 female 568 422 250 137 127 71 17 66 110
2139299 23 5 1990 9 male 426 40 20 1 0 1 0 0 0
1900174 68 5 1945 8 male 1816 147 98 27 12 13 7 14 5
1049032 43 1 1970 1 male 641 27 22 0 0 0 0 0 0
1992807 17 1 1996 1 male 60 59 51 6 0 6 0 0 0
1207948 20 3 1993 3 female 319 868 619 2961 598 2129 333 832 265
1090343 20 29 1993 7 male 835 652 360 2 5 2 3 0 2
1282989 16 4 1997 10 male 305 697 330 2 1 2 1 0 0
1703474 31 1 1982 5 male 529 62 50 15 38 0 15 15 23
1462831 16 5 1997 10 male 320 7 5 0 0 0 0 0 0
1891907 24 10 1989 2 male 1469 232 125 3 1 0 0 3 1
1834159 40 19 1973 11 male 154 23 15 1 0 1 0 0 0
1431531 68 25 1945 3 male 443 0 0 0 0 0 0 0 0
1566885 24 14 1989 8 male 224 41 33 0 0 0 0 0 0
1244151 24 27 1989 11 male 331 84 61 2 0 2 0 0 0
2085705 25 1 1988 1 male 109 0 0 0 0 0 0 0 0
1982899 70 15 1943 9 female 477 75 36 46 10 0 8 46 2
1447691 44 25 1969 1 male 464 46 10 1 0 0 0 1 0
1210477 19 16 1994 7 female 612 0 0 0 0 0 0 0 0
1481481 26 2 1987 3 male 667 237 32 3 0 3 0 0 0
2191792 108 21 1905 12 male 815 214 158 1 1 1 1 0 0
1103899 24 11 1989 1 male 71 1 1 0 3 0 0 0 3
1536884 26 19 1987 4 female 585 180 73 2 2 2 1 0 1
1835366 23 18 1990 7 female 512 107 79 9 31 9 19 0 12
1480959 15 19 1998 3 female 300 72 8 1 28 1 22 0 6
2130694 108 1 1905 4 male 1535 528 321 50 142 26 57 24 85
1499680 20 12 1993 11 male 753 53 25 0 0 0 0 0 0
2081629 29 1 1984 1 male 200 86 66 0 0 0 0 0 0
1606066 17 14 1996 1 male 688 321 162 1 19 1 12 0 7
1917723 46 13 1967 6 female 743 150 113 131 92 131 69 0 23
1906973 30 9 1983 5 male 422 4 3 0 0 0 0 0 0
1464599 51 17 1962 9 female 612 204 162 3 3 3 3 0 0
1687354 23 27 1990 7 male 228 334 255 222 32 37 26 185 6
1513148 29 19 1984 12 male 451 107 81 0 0 0 0 0 0
1915031 66 24 1947 11 female 1821 1079 449 135 144 120 76 15 68
1145748 33 1 1980 12 male 46 75 73 6 18 6 10 0 8
2137471 108 16 1905 1 female 65 137 125 296 15 235 12 61 3
1173177 56 22 1957 6 female 562 67 33 186 49 0 29 186 20
1760663 17 15 1996 11 male 718 308 192 60 10 15 1 45 9
1964955 23 25 1990 1 male 59 25 24 0 0 0 0 0 0
1588092 24 14 1989 2 male 196 58 31 0 0 0 0 0 0
1931288 19 2 1994 5 male 943 64 35 0 1 0 1 0 0
1476924 51 8 1962 1 male 452 61 46 112 78 60 67 52 11
1245674 43 5 1970 6 male 483 51 11 0 11 0 2 0 9
1840514 39 23 1974 1 male 377 84 51 1 1 0 0 1 1
1882984 22 21 1991 5 female 681 278 119 0 0 0 0 0 0
1539147 18 27 1995 1 male 346 53 40 2 0 2 0 0 0
1645215 24 7 1989 9 male 408 64 51 0 1 0 1 0 0
1786995 75 13 1938 1 female 421 38 32 49 8 0 4 49 4
1907857 23 23 1990 12 male 495 425 303 49 6 34 2 15 4
1713279 14 28 1999 11 male 267 50 28 38 1 0 0 38 1
1671630 58 30 1955 12 male 258 53 48 4 6 4 4 0 2
1467976 19 6 1994 8 female 435 62 43 131 5 131 4 0 1
1107745 31 3 1982 4 male 331 150 125 2 2 0 0 2 2
2125052 19 11 1994 2 male 239 17 4 0 1 0 1 0 0
1443866 22 25 1991 1 male 1444 37 14 9 1 9 0 0 1
1056672 17 2 1996 2 male 118 18 15 0 1 0 0 0 1
1963366 77 23 1936 9 male 1451 521 365 280 128 4 85 276 43
1866178 19 15 1994 7 male 606 17 10 954 65 165 55 789 10
1630433 30 19 1983 1 male 444 0 0 0 0 0 0 0 0
1052049 44 25 1969 6 male 611 118 12 26 7 0 1 26 6
1318792 18 28 1995 9 female 346 46 23 1 25 0 12 1 13
1984897 68 28 1945 1 male 1772 38 8 1 1 0 0 1 1
1354031 48 26 1965 5 male 439 41 19 9 4 3 3 6 1
2152231 33 1 1980 1 male 672 56 45 40 25 40 18 0 7
1220138 24 17 1989 7 male 1360 956 711 127 29 127 25 0 4
1493162 23 24 1990 8 male 29 46 26 9 13 9 13 0 0
1082259 108 31 1905 1 male 1450 215 123 7 6 0 3 7 3
1838101 102 10 1911 10 male 1883 260 147 38 20 27 7 11 13
1680330 21 15 1992 6 male 80 0 0 29 4 19 1 10 3
1178755 21 12 1992 10 male 1423 340 190 51 21 20 15 31 6
1635845 21 23 1992 11 male 325 12 5 0 0 0 0 0 0
1951924 21 24 1992 3 male 193 182 168 327 105 190 76 137 29
1563418 25 30 1988 10 male 303 2 2 0 0 0 0 0 0
1297309 79 10 1934 4 NA 2066 19 5 0 1 0 0 0 1
2157577 40 16 1973 9 male 666 56 35 2 0 2 0 0 0
1038791 14 13 1999 7 male 439 648 586 4 0 4 0 0 0
1584663 27 2 1986 2 male 241 85 58 58 76 58 55 0 21
1325932 15 11 1998 11 female 173 59 55 0 9 0 4 0 5
1521558 31 28 1982 2 female 1720 645 368 481 853 177 683 304 170
1370685 18 26 1995 4 female 305 11 6 88 19 0 5 88 14
1634915 19 20 1994 1 male 328 341 297 0 0 0 0 0 0
1213970 55 17 1958 4 female 760 85 30 0 0 0 0 0 0
1841627 49 24 1964 1 female 157 509 302 256 694 181 584 75 110
1339203 66 20 1947 12 male 1551 101 21 0 0 0 0 0 0
1676004 16 19 1997 9 male 1433 542 100 2 30 2 22 0 8
2075826 31 21 1982 7 male 297 59 51 1 1 0 0 1 1
1491024 32 1 1981 1 male 163 172 159 1 40 1 30 0 10
1502907 94 30 1919 3 male 286 44 21 75 8 75 7 0 1
1488772 65 7 1948 12 female 1779 30 17 8 16 8 15 0 1
1039412 26 5 1987 12 male 131 170 151 30 168 16 86 14 82
1653038 42 18 1971 5 female 305 142 60 12 2 0 0 12 2
1857455 26 26 1987 10 male 551 214 165 33 31 0 1 33 30
1312261 82 15 1931 7 female 1140 27 12 5 0 0 0 5 0
2061251 30 5 1983 10 female 637 42 19 0 0 0 0 0 0
1969932 103 5 1910 3 female 1163 463 187 264 231 0 68 264 163
2057411 17 15 1996 3 male 140 196 183 1 1 0 0 1 1
1684538 26 23 1987 6 female 789 621 307 422 924 422 794 0 130
1656221 19 17 1994 7 male 369 213 168 1 0 0 0 1 0
1179092 45 28 1968 1 female 77 161 112 564 626 564 511 0 115
1557359 26 17 1987 8 female 102 55 42 16 59 0 38 16 21
1822081 23 3 1990 2 male 108 123 87 91 123 30 27 61 96
1867347 57 10 1956 4 female 648 109 66 29 12 5 3 24 9
2144808 53 14 1960 8 male 729 812 251 1 10 1 7 0 3
2124741 31 9 1982 9 female 227 86 39 44 65 44 57 0 8
2118956 42 19 1971 3 male 1710 267 35 10 16 10 8 0 8
1634476 68 10 1945 6 female 1153 72 36 445 97 346 59 99 38
1253697 25 29 1988 3 female 69 2 2 11 1 11 1 0 0
1328228 31 1 1982 1 female 193 52 24 20 2 20 1 0 1
1618498 20 21 1993 9 female 224 159 78 36 22 36 22 0 0
1625954 15 17 1998 9 male 70 32 14 22 8 22 7 0 1
1240029 22 1 1991 1 female 517 101 52 31 9 31 9 0 0
1921793 45 7 1968 4 male 1487 227 59 278 224 278 210 0 14
1525748 42 28 1971 4 female 573 25 14 45 22 45 19 0 3
1660982 18 21 1995 10 female 688 553 262 1203 862 80 421 1123 441
2107209 56 7 1957 4 female 1711 129 66 731 351 724 269 7 82
1607062 57 20 1956 7 female 739 42 32 50 0 0 0 50 0
1395662 17 1 1996 1 male 646 125 90 1 1 1 1 0 0
1461940 19 22 1994 2 male 451 504 426 5 6 1 0 4 6
1495236 113 27 1900 7 female 1755 281 181 536 186 0 12 536 174
1086822 18 28 1995 1 female 645 2245 462 765 1069 390 517 375 552
2137726 15 24 1998 5 male 86 36 22 65 15 65 15 0 0
1127274 61 19 1952 3 female 216 47 34 18 14 0 1 18 13
1184515 30 20 1983 1 female 1799 357 140 21 94 21 76 0 18
1161776 21 15 1992 8 female 1744 412 173 5544 3201 3193 1595 2351 1606
1452030 68 28 1945 12 female 627 79 56 120 53 2 22 118 31
1139206 106 18 1907 12 female 1065 95 60 12 12 12 10 0 2
1958185 35 20 1978 5 male 311 27 24 16 8 0 8 16 0
1335928 18 28 1995 4 female 620 1486 391 3 27 3 20 0 7
1370980 64 30 1949 4 NA 2213 32 17 15 26 9 18 6 8
1190502 24 17 1989 5 male 264 35 15 0 0 0 0 0 0
1693052 46 13 1967 8 female 303 432 302 2030 1418 2030 1150 0 268
1836945 14 8 1999 9 female 61 57 35 0 7 0 7 0 0
1123719 21 24 1992 4 male 308 149 108 179 72 179 69 0 3
2119739 19 23 1994 10 male 590 301 249 11 82 11 56 0 26
1987537 20 14 1993 3 male 585 170 136 0 1 0 1 0 0
1985628 19 16 1994 9 female 415 75 49 0 0 0 0 0 0
1495731 50 3 1963 4 female 733 83 46 464 367 446 283 18 84
1314134 23 8 1990 2 male 604 300 217 69 63 27 41 42 22
1606614 71 2 1942 8 female 1255 47 12 16 58 7 28 9 30
1498413 24 13 1989 8 female 603 392 175 469 608 469 262 0 346
1233139 103 17 1910 4 male 465 109 74 105 6 105 4 0 2
1553932 29 26 1984 4 male 200 47 35 0 1 0 0 0 1
1210993 69 1 1944 7 female 349 1 1 0 0 0 0 0 0
1069553 53 1 1960 6 male 802 7 5 0 0 0 0 0 0
1468662 72 8 1941 9 male 33 134 97 406 21 406 7 0 14
1023905 34 3 1979 2 male 214 13 8 0 0 0 0 0 0
1180338 57 18 1956 11 male 349 31 10 11 25 11 13 0 12
1972272 49 31 1964 10 female 197 398 291 366 190 16 63 350 127
1011520 20 21 1993 1 female 304 63 16 54 2 49 1 5 1
1248258 18 12 1995 7 male 435 756 627 93 93 81 47 12 46
1566197 39 20 1974 1 female 389 5 5 0 0 0 0 0 0
1862520 19 13 1994 3 male 190 339 319 70 83 70 50 0 33
1592269 39 28 1974 6 female 556 360 96 60 31 60 25 0 6
1511747 21 21 1992 9 female 1010 349 200 223 241 174 130 49 111
1359569 18 9 1995 8 female 575 237 114 1 0 1 0 0 0
1846294 15 1 1998 1 male 13 7 5 0 0 0 0 0 0
1689311 46 3 1967 10 female 242 36 25 117 18 75 10 42 8
1660401 29 14 1984 11 female 179 51 38 227 42 227 39 0 3
1525441 20 13 1993 9 female 779 4 2 3338 16 3272 8 66 8
2169140 20 22 1993 8 male 651 1633 667 293 465 277 239 16 226
2069695 30 8 1983 8 male 743 138 1 0 0 0 0 0 0
1511333 27 1 1986 2 male 123 89 58 5 4 5 4 0 0
2159415 38 30 1975 11 male 191 244 224 0 0 0 0 0 0
1227448 71 14 1942 7 male 157 13 4 5 2 5 0 0 2
1385367 18 26 1995 5 female 607 370 118 158 147 158 142 0 5
1861116 70 16 1943 3 male 1980 217 51 0 0 0 0 0 0
1137233 29 2 1984 4 male 64 95 74 0 0 0 0 0 0
1569542 17 14 1996 11 female 646 2164 718 418 1688 273 1501 145 187
1413617 27 5 1986 10 female 283 111 75 217 466 212 198 5 268
1973221 14 11 1999 1 male 271 196 131 237 347 107 137 130 210
1358097 63 6 1950 9 male 873 39 32 4 2 4 1 0 1
2160439 80 25 1933 9 female 303 48 27 47 22 0 19 47 3
1875790 57 21 1956 4 male 485 12 5 0 0 0 0 0 0
1150913 108 18 1905 12 male 1117 35 22 0 0 0 0 0 0
1686127 23 10 1990 5 male 200 6 5 15 6 15 5 0 1
1575554 49 28 1964 5 male 424 113 106 121 1 0 0 121 1
1951249 31 12 1982 4 male 205 30 15 4 7 4 6 0 1
1461229 61 31 1952 3 female 222 271 251 1315 263 0 43 1315 220
1000443 20 30 1993 6 male 28 34 15 54 58 54 23 0 35
1158441 63 1 1950 12 male 342 15 14 16 4 16 4 0 0
1460885 20 19 1993 5 male 575 47 39 2 1 0 1 2 0
1779230 26 20 1987 3 female 274 180 162 126 88 120 78 6 10
1140754 23 1 1990 8 male 1388 212 140 0 80 0 11 0 69
1828635 30 3 1983 3 male 9 53 45 3 11 3 6 0 5
1740708 37 23 1976 11 male 39 1 1 1 2 1 2 0 0
1222333 51 11 1962 11 male 950 162 135 85 47 65 32 20 15
1109557 65 29 1948 9 female 1865 144 83 6 26 6 18 0 8
1583548 14 30 1999 6 male 376 237 158 812 186 797 114 15 72
1507952 35 12 1978 11 male 332 18 5 0 0 0 0 0 0
1262772 33 15 1980 9 female 334 341 16 0 2 0 0 0 2
1291773 107 25 1906 10 female 1166 1128 781 494 860 494 835 0 25
1987673 43 10 1970 10 male 261 42 23 14 38 0 9 14 29
2085132 68 15 1945 9 male 1021 710 396 0 4 0 4 0 0
2145793 15 20 1998 4 male 16 3 2 0 0 0 0 0 0
2060853 19 21 1994 7 male 585 144 45 4 1 1 0 3 1
1887823 15 21 1998 2 male 220 107 67 2 0 2 0 0 0
1956540 20 24 1993 3 male 310 170 106 1 1 1 1 0 0
1557198 28 10 1985 7 male 596 7 1 0 2 0 2 0 0
1410637 21 1 1992 3 male 403 72 39 41 10 41 5 0 5
1948781 26 3 1987 6 male 271 14 5 893 683 889 406 4 277
2018091 108 1 1905 1 male 604 420 258 120 142 106 123 14 19
2158387 44 18 1969 11 female 333 67 50 21 2 21 2 0 0
1736259 20 19 1993 1 male 519 55 41 0 2 0 2 0 0
1438761 16 26 1997 3 male 640 74 69 0 0 0 0 0 0
1912002 18 7 1995 2 female 149 201 104 39 29 39 8 0 21
2113222 58 16 1955 3 female 184 3120 957 3194 3318 79 1870 3115 1448
1099323 41 9 1972 11 male 468 36 29 768 13 768 11 0 2
2068489 51 17 1962 12 female 1446 343 252 1525 737 0 330 1525 407
1499253 15 19 1998 11 female 47 283 42 19 34 19 26 0 8
1307550 40 9 1973 4 female 124 73 62 68 79 68 73 0 6
2010097 19 7 1994 11 male 273 1 1 0 0 0 0 0 0
1359188 16 14 1997 4 female 757 1938 1306 591 575 76 149 515 426
2178052 28 20 1985 1 male 279 0 0 0 0 0 0 0 0
1842468 50 14 1963 3 female 2020 226 146 575 367 575 237 0 130
1677406 32 10 1981 6 male 243 0 0 0 0 0 0 0 0
2079785 25 5 1988 6 female 406 106 43 4 6 4 6 0 0
2003804 71 21 1942 7 female 972 47 30 49 6 34 4 15 2
1286955 81 20 1932 4 male 1920 44 9 2 5 2 1 0 4
2093957 20 22 1993 7 female 388 112 52 39 43 39 41 0 2
1760050 50 5 1963 12 female 749 277 194 49 16 0 1 49 15
1769978 23 30 1990 7 male 226 568 427 107 163 82 116 25 47
1151556 62 28 1951 10 male 979 28 15 1 0 1 0 0 0
1586058 33 20 1980 3 male 294 23 20 0 0 0 0 0 0
1683186 63 19 1950 9 male 519 193 17 4 0 0 0 4 0
1314563 30 8 1983 10 male 512 76 67 0 0 0 0 0 0
1018834 16 15 1997 11 male 422 133 29 2 5 2 5 0 0
1305762 29 5 1984 11 male 773 448 313 0 0 0 0 0 0
2011952 52 1 1961 12 male 268 17 14 4 1 4 1 0 0
1841296 47 1 1966 1 male 475 110 74 10 42 10 34 0 8
1121432 33 6 1980 2 male 402 62 48 9 0 9 0 0 0
2162101 58 6 1955 5 male 1108 47 13 3 2 1 0 2 2
1663991 19 26 1994 2 male 257 84 66 4 14 2 7 2 7
1422405 18 9 1995 11 female 88 169 154 74 77 72 56 2 21
1892307 18 28 1995 7 male 270 368 280 0 0 0 0 0 0
2026210 24 17 1989 7 male 319 130 80 5 5 5 4 0 1
1166791 20 3 1993 3 female 299 249 116 73 98 67 69 6 29
2178636 42 27 1971 10 male 309 165 130 3 9 3 9 0 0
1634199 25 9 1988 1 male 535 306 252 1 12 1 10 0 2
1622782 39 28 1974 10 male 232 36 22 2 32 0 4 2 28
2119666 24 13 1989 9 male 547 994 780 1 0 0 0 1 0
1949862 108 19 1905 1 male 1465 178 84 0 8 0 7 0 1
1865211 28 16 1985 4 male 750 160 92 2 2 2 0 0 2
1404363 14 15 1999 10 female 14 214 172 145 159 143 106 2 53
1506555 47 10 1966 5 female 394 20 14 239 6 238 3 1 3
2066095 19 8 1994 8 male 494 586 499 1 2 1 2 0 0
1337190 23 1 1990 7 male 1108 333 209 71 15 71 10 0 5
2068259 18 11 1995 4 male 198 236 41 57 181 57 76 0 105
1197126 68 1 1945 7 male 1426 516 364 129 60 129 57 0 3
1909091 28 21 1985 6 male 299 11 6 14 1 14 0 0 1
1570758 18 4 1995 8 female 515 127 36 47 12 17 7 30 5
2063067 23 6 1990 9 male 564 80 20 0 0 0 0 0 0
1719613 62 27 1951 1 male 492 79 26 64 142 0 30 64 112
2105257 19 23 1994 10 male 361 1394 1242 276 226 260 185 16 41
1628051 16 22 1997 9 male 173 4 4 112 0 0 0 112 0
2049137 66 20 1947 8 male 508 22 13 29 1 5 1 24 0
1826992 21 6 1992 2 male 19 0 0 0 0 0 0 0 0
2103188 32 14 1981 12 male 525 34 33 0 1 0 0 0 1
2090553 13 14 2000 2 female 126 2 1 0 0 0 0 0 0
1849978 17 15 1996 7 male 289 183 148 2 4 1 1 1 3
1583022 43 12 1970 8 male 534 50 26 14 6 14 6 0 0
1137159 35 17 1978 6 male 1471 86 17 0 0 0 0 0 0
2184504 17 10 1996 12 female 144 41 22 5 0 0 0 5 0
2128293 16 1 1997 3 female 93 429 190 215 340 215 271 0 69
2053883 51 30 1962 3 male 1559 482 170 376 473 7 172 369 301
2087688 77 4 1936 4 female 1562 16 2 20 0 0 0 20 0
1946268 64 24 1949 10 male 1661 71 39 6 6 5 4 1 2
1841060 17 29 1996 7 female 611 63 16 1773 1286 1768 565 5 721
1715249 17 13 1996 11 female 405 19 16 0 0 0 0 0 0
1455152 19 6 1994 5 female 258 342 39 0 1 0 1 0 0
1596642 18 31 1995 12 female 233 30 21 2 7 2 6 0 1
2037203 57 4 1956 9 male 536 406 244 2 285 0 84 2 201
1978732 17 12 1996 12 male 488 119 45 11 6 11 6 0 0
1923110 19 10 1994 9 female 5 4 4 112 36 61 25 51 11
1043291 53 9 1960 9 female 701 59 15 30 122 30 108 0 14
1256456 45 24 1968 5 male 289 42 16 35 27 0 21 35 6
1550910 30 28 1983 7 female 739 890 530 41 84 38 31 3 53
1699625 73 1 1940 3 female 891 173 73 55 45 0 27 55 18
1697358 21 9 1992 7 male 1265 550 386 42 7 42 6 0 1
1838405 15 3 1998 4 male 699 725 612 130 133 16 64 114 69
1181500 22 13 1991 9 male 777 170 116 1 13 0 0 1 13
1800424 16 24 1997 1 male 48 364 309 1181 855 315 145 866 710
1249569 24 30 1989 3 male 380 261 219 31 0 27 0 4 0
1079773 60 31 1953 1 female 594 37 3 0 0 0 0 0 0
1295354 18 23 1995 5 female 525 119 58 2773 889 538 335 2235 554
1975318 32 7 1981 1 male 191 128 114 20 18 17 16 3 2
1096665 31 1 1982 1 female 19 1 1 4 6 0 2 4 4
1568548 18 20 1995 2 female 894 386 183 21 60 17 47 4 13
1146828 30 12 1983 4 female 298 107 43 3 15 3 10 0 5
